title,studio,domestic_gross,foreign_gross,year,movie_id,start_year,runtime_minutes,genres,averagerating,numvotes,production_budget,total_gross,worldwide_gross,roi,budget_tier,total_revenue
Haywire,Rela.,18900000.0,14400000.0,2012,tt1506999,2011,93.0,Drama,5.8,78681,23000000.0,33300000.0,33300000.0,0.44782608695652176,Mid Budget($10M-$25M),33300000.0
Haywire,Rela.,18900000.0,14400000.0,2012,tt1506999,2011,93.0,Thriller,5.8,78681,23000000.0,33300000.0,33300000.0,0.44782608695652176,Mid Budget($10M-$25M),33300000.0
Katy Perry: Part of Me,Par.,25300000.0,7400000.0,2012,tt2215719,2012,93.0,Documentary,5.9,13034,12000000.0,32700000.0,32700000.0,1.725,Mid Budget($10M-$25M),32700000.0
Katy Perry: Part of Me,Par.,25300000.0,7400000.0,2012,tt2215719,2012,93.0,Music,5.9,13034,12000000.0,32700000.0,32700000.0,1.725,Mid Budget($10M-$25M),32700000.0
Lockout,FD,14300000.0,17900000.0,2012,tt1592525,2012,95.0,Action,6.1,89554,20000000.0,32200000.0,32200000.0,0.61,Mid Budget($10M-$25M),32200000.0
Lockout,FD,14300000.0,17900000.0,2012,tt1592525,2012,95.0,Sci-Fi,6.1,89554,20000000.0,32200000.0,32200000.0,0.61,Mid Budget($10M-$25M),32200000.0
Lockout,FD,14300000.0,17900000.0,2012,tt1592525,2012,95.0,Thriller,6.1,89554,20000000.0,32200000.0,32200000.0,0.61,Mid Budget($10M-$25M),32200000.0
Joyful Noise,WB,30900000.0,226000.0,2012,tt1710396,2012,118.0,Comedy,5.8,7575,27500000.0,31126000.0,31126000.0,0.13185454545454545,High Budget(>$25M),31126000.0
Joyful Noise,WB,30900000.0,226000.0,2012,tt1710396,2012,118.0,Drama,5.8,7575,27500000.0,31126000.0,31126000.0,0.13185454545454545,High Budget(>$25M),31126000.0
Joyful Noise,WB,30900000.0,226000.0,2012,tt1710396,2012,118.0,Music,5.8,7575,27500000.0,31126000.0,31126000.0,0.13185454545454545,High Budget(>$25M),31126000.0
Premium Rush,Sony,20300000.0,10800000.0,2012,tt1547234,2012,91.0,Action,6.5,105279,35000000.0,31100000.0,31100000.0,-0.11142857142857143,High Budget(>$25M),31100000.0
Premium Rush,Sony,20300000.0,10800000.0,2012,tt1547234,2012,91.0,Crime,6.5,105279,35000000.0,31100000.0,31100000.0,-0.11142857142857143,High Budget(>$25M),31100000.0
Premium Rush,Sony,20300000.0,10800000.0,2012,tt1547234,2012,91.0,Thriller,6.5,105279,35000000.0,31100000.0,31100000.0,-0.11142857142857143,High Budget(>$25M),31100000.0
The Raven,Rela.,16000000.0,13600000.0,2012,tt1486192,2012,110.0,Crime,6.4,79578,26000000.0,29600000.0,29600000.0,0.13846153846153847,High Budget(>$25M),29600000.0
The Raven,Rela.,16000000.0,13600000.0,2012,tt1486192,2012,110.0,Mystery,6.4,79578,26000000.0,29600000.0,29600000.0,0.13846153846153847,High Budget(>$25M),29600000.0
The Raven,Rela.,16000000.0,13600000.0,2012,tt1486192,2012,110.0,Thriller,6.4,79578,26000000.0,29600000.0,29600000.0,0.13846153846153847,High Budget(>$25M),29600000.0
The Master,Wein.,16399999.0,11900000.0,2012,tt1560747,2012,138.0,Drama,7.1,131365,37500000.0,28299999.0,28299999.0,-0.24533336,High Budget(>$25M),28299999.0
The Master,Wein.,16399999.0,11900000.0,2012,tt4117096,2014,107.24295010845987,Documentary,8.0,130,37500000.0,28299999.0,28299999.0,-0.24533336,High Budget(>$25M),28299999.0
The Master,Wein.,16399999.0,11900000.0,2012,tt4273106,2014,86.0,Action,4.8,54,37500000.0,28299999.0,28299999.0,-0.24533336,High Budget(>$25M),28299999.0
The Master,Wein.,16399999.0,11900000.0,2012,tt4273106,2014,86.0,History,4.8,54,37500000.0,28299999.0,28299999.0,-0.24533336,High Budget(>$25M),28299999.0
Big Miracle,Uni.,20200000.0,4600000.0,2012,tt1430615,2012,107.0,Biography,6.5,17585,40000000.0,24800000.0,24800000.0,-0.38,High Budget(>$25M),24800000.0
Big Miracle,Uni.,20200000.0,4600000.0,2012,tt1430615,2012,107.0,Drama,6.5,17585,40000000.0,24800000.0,24800000.0,-0.38,High Budget(>$25M),24800000.0
Big Miracle,Uni.,20200000.0,4600000.0,2012,tt1430615,2012,107.0,Family,6.5,17585,40000000.0,24800000.0,24800000.0,-0.38,High Budget(>$25M),24800000.0
A Thousand Words,P/DW,18500000.0,3600000.0,2012,tt0763831,2012,91.0,Comedy,5.9,36387,40000000.0,22100000.0,22100000.0,-0.4475,High Budget(>$25M),22100000.0
A Thousand Words,P/DW,18500000.0,3600000.0,2012,tt0763831,2012,91.0,Drama,5.9,36387,40000000.0,22100000.0,22100000.0,-0.4475,High Budget(>$25M),22100000.0
Wanderlust,Uni.,17500000.0,4200000.0,2012,tt1655460,2012,98.0,Comedy,5.6,69081,32500000.0,21700000.0,21700000.0,-0.3323076923076923,High Budget(>$25M),21700000.0
Wanderlust,Uni.,17500000.0,4200000.0,2012,tt1655460,2012,98.0,Romance,5.6,69081,32500000.0,21700000.0,21700000.0,-0.3323076923076923,High Budget(>$25M),21700000.0
Beasts of the Southern Wild,FoxS,12800000.0,8300000.0,2012,tt2125435,2012,93.0,Adventure,7.3,77440,1800000.0,21100000.0,21100000.0,10.722222222222221,Low Budget(<$10M),21100000.0
Beasts of the Southern Wild,FoxS,12800000.0,8300000.0,2012,tt2125435,2012,93.0,Drama,7.3,77440,1800000.0,21100000.0,21100000.0,10.722222222222221,Low Budget(<$10M),21100000.0
Beasts of the Southern Wild,FoxS,12800000.0,8300000.0,2012,tt2125435,2012,93.0,Fantasy,7.3,77440,1800000.0,21100000.0,21100000.0,10.722222222222221,Low Budget(<$10M),21100000.0
Polisse,IFC,211000.0,20200000.0,2012,tt1661420,2011,127.0,Crime,7.3,12506,8900000.0,20411000.0,20411000.0,1.293370786516854,Low Budget(<$10M),20411000.0
Polisse,IFC,211000.0,20200000.0,2012,tt1661420,2011,127.0,Drama,7.3,12506,8900000.0,20411000.0,20411000.0,1.293370786516854,Low Budget(<$10M),20411000.0
Amour,SPC,6700000.0,13100000.0,2012,tt1602620,2012,127.0,Drama,7.9,84960,9700000.0,19800000.0,19800000.0,1.041237113402062,Low Budget(<$10M),19800000.0
Amour,SPC,6700000.0,13100000.0,2012,tt1602620,2012,127.0,Romance,7.9,84960,9700000.0,19800000.0,19800000.0,1.041237113402062,Low Budget(<$10M),19800000.0
The Man with the Iron Fists,Uni.,15600000.0,4099999.0,2012,tt1258972,2012,95.0,Action,5.4,58185,15000000.0,19699999.0,19699999.0,0.31333326666666667,Mid Budget($10M-$25M),19699999.0
Seven Psychopaths,CBS,15000000.0,4400000.0,2012,tt1931533,2012,110.0,Comedy,7.2,223493,13500000.0,19400000.0,19400000.0,0.43703703703703706,Mid Budget($10M-$25M),19400000.0
Seven Psychopaths,CBS,15000000.0,4400000.0,2012,tt1931533,2012,110.0,Crime,7.2,223493,13500000.0,19400000.0,19400000.0,0.43703703703703706,Mid Budget($10M-$25M),19400000.0
The Cold Light of Day,LG/S,3800000.0,13100000.0,2012,tt1366365,2012,93.0,Action,4.9,33039,20000000.0,16900000.0,16900000.0,-0.155,Mid Budget($10M-$25M),16900000.0
The Cold Light of Day,LG/S,3800000.0,13100000.0,2012,tt1366365,2012,93.0,Thriller,4.9,33039,20000000.0,16900000.0,16900000.0,-0.155,Mid Budget($10M-$25M),16900000.0
The Words,CBS,11500000.0,1700000.0,2012,tt1840417,2012,102.0,Drama,7.1,70308,6000000.0,13200000.0,13200000.0,1.2,Low Budget(<$10M),13200000.0
The Words,CBS,11500000.0,1700000.0,2012,tt1840417,2012,102.0,Mystery,7.1,70308,6000000.0,13200000.0,13200000.0,1.2,Low Budget(<$10M),13200000.0
The Words,CBS,11500000.0,1700000.0,2012,tt1840417,2012,102.0,Romance,7.1,70308,6000000.0,13200000.0,13200000.0,1.2,Low Budget(<$10M),13200000.0
Playing for Keeps,FD,13100000.0,41100000.0,2012,tt1540128,2012,105.0,Comedy,5.7,27389,35000000.0,54200000.0,54200000.0,0.5485714285714286,High Budget(>$25M),54200000.0
Playing for Keeps,FD,13100000.0,41100000.0,2012,tt1540128,2012,105.0,Romance,5.7,27389,35000000.0,54200000.0,54200000.0,0.5485714285714286,High Budget(>$25M),54200000.0
Playing for Keeps,FD,13100000.0,41100000.0,2012,tt1540128,2012,105.0,Sport,5.7,27389,35000000.0,54200000.0,54200000.0,0.5485714285714286,High Budget(>$25M),54200000.0
Silent House,ORF,12800000.0,347000.0,2012,tt1767382,2011,86.0,Drama,5.3,20831,2000000.0,13147000.0,13147000.0,5.5735,Low Budget(<$10M),13147000.0
Silent House,ORF,12800000.0,347000.0,2012,tt1767382,2011,86.0,Horror,5.3,20831,2000000.0,13147000.0,13147000.0,5.5735,Low Budget(<$10M),13147000.0
Silent House,ORF,12800000.0,347000.0,2012,tt1767382,2011,86.0,Mystery,5.3,20831,2000000.0,13147000.0,13147000.0,5.5735,Low Budget(<$10M),13147000.0
People Like Us,BV,12400000.0,41100000.0,2012,tt1716777,2012,114.0,Comedy,7.1,39618,16000000.0,53500000.0,53500000.0,2.34375,Mid Budget($10M-$25M),53500000.0
People Like Us,BV,12400000.0,41100000.0,2012,tt1716777,2012,114.0,Drama,7.1,39618,16000000.0,53500000.0,53500000.0,2.34375,Mid Budget($10M-$25M),53500000.0
People Like Us,BV,12400000.0,41100000.0,2012,tt1758741,2010,55.0,Drama,6.4,13,16000000.0,53500000.0,53500000.0,2.34375,Mid Budget($10M-$25M),53500000.0
Bachelorette,RTWC,448000.0,11500000.0,2012,tt1920849,2012,87.0,Comedy,5.3,43131,3000000.0,11948000.0,11948000.0,2.982666666666667,Low Budget(<$10M),11948000.0
Bachelorette,RTWC,448000.0,11500000.0,2012,tt1920849,2012,87.0,Romance,5.3,43131,3000000.0,11948000.0,11948000.0,2.982666666666667,Low Budget(<$10M),11948000.0
Fun Size,Par.,9400000.0,2000000.0,2012,tt1663143,2012,86.0,Adventure,5.4,12926,14000000.0,11400000.0,11400000.0,-0.18571428571428572,Mid Budget($10M-$25M),11400000.0
Fun Size,Par.,9400000.0,2000000.0,2012,tt1663143,2012,86.0,Comedy,5.4,12926,14000000.0,11400000.0,11400000.0,-0.18571428571428572,Mid Budget($10M-$25M),11400000.0
Seeking a Friend for the End of the World,Focus,7100000.0,2600000.0,2012,tt1307068,2012,101.0,Adventure,6.7,102047,10000000.0,9700000.0,9700000.0,-0.03,Mid Budget($10M-$25M),9700000.0
Seeking a Friend for the End of the World,Focus,7100000.0,2600000.0,2012,tt1307068,2012,101.0,Comedy,6.7,102047,10000000.0,9700000.0,9700000.0,-0.03,Mid Budget($10M-$25M),9700000.0
Seeking a Friend for the End of the World,Focus,7100000.0,2600000.0,2012,tt1307068,2012,101.0,Drama,6.7,102047,10000000.0,9700000.0,9700000.0,-0.03,Mid Budget($10M-$25M),9700000.0
The Apparition,WB,4900000.0,4700000.0,2012,tt1433822,2012,83.0,Horror,4.1,18112,17000000.0,9600000.0,9600000.0,-0.43529411764705883,Mid Budget($10M-$25M),9600000.0
The Apparition,WB,4900000.0,4700000.0,2012,tt1433822,2012,83.0,Thriller,4.1,18112,17000000.0,9600000.0,9600000.0,-0.43529411764705883,Mid Budget($10M-$25M),9600000.0
The Apparition,WB,4900000.0,4700000.0,2012,tt6559390,2018,144.0,Drama,6.4,873,17000000.0,9600000.0,9600000.0,-0.43529411764705883,Mid Budget($10M-$25M),9600000.0
Bernie,MNE,9200000.0,41100000.0,2012,tt1704573,2011,99.0,Biography,6.8,53765,6000000.0,50300000.0,50300000.0,7.383333333333334,Low Budget(<$10M),50300000.0
Bernie,MNE,9200000.0,41100000.0,2012,tt1704573,2011,99.0,Comedy,6.8,53765,6000000.0,50300000.0,50300000.0,7.383333333333334,Low Budget(<$10M),50300000.0
Bernie,MNE,9200000.0,41100000.0,2012,tt1704573,2011,99.0,Crime,6.8,53765,6000000.0,50300000.0,50300000.0,7.383333333333334,Low Budget(<$10M),50300000.0
The Sessions,FoxS,6000000.0,3100000.0,2012,tt1866249,2012,95.0,Biography,7.2,39731,1000000.0,9100000.0,9100000.0,8.1,Low Budget(<$10M),9100000.0
The Sessions,FoxS,6000000.0,3100000.0,2012,tt1866249,2012,95.0,Comedy,7.2,39731,1000000.0,9100000.0,9100000.0,8.1,Low Budget(<$10M),9100000.0
The Sessions,FoxS,6000000.0,3100000.0,2012,tt1866249,2012,95.0,Drama,7.2,39731,1000000.0,9100000.0,9100000.0,8.1,Low Budget(<$10M),9100000.0
On the Road,IFC,744000.0,8000000.0,2012,tt0337692,2012,124.0,Adventure,6.1,37886,25000000.0,8744000.0,8744000.0,-0.65024,High Budget(>$25M),8744000.0
On the Road,IFC,744000.0,8000000.0,2012,tt0337692,2012,124.0,Drama,6.1,37886,25000000.0,8744000.0,8744000.0,-0.65024,High Budget(>$25M),8744000.0
On the Road,IFC,744000.0,8000000.0,2012,tt0337692,2012,124.0,Romance,6.1,37886,25000000.0,8744000.0,8744000.0,-0.65024,High Budget(>$25M),8744000.0
On the Road,IFC,744000.0,8000000.0,2012,tt4339118,2014,89.0,Drama,6.0,6,25000000.0,8744000.0,8744000.0,-0.65024,High Budget(>$25M),8744000.0
On the Road,IFC,744000.0,8000000.0,2012,tt5647250,2016,121.0,Drama,5.7,127,25000000.0,8744000.0,8744000.0,-0.65024,High Budget(>$25M),8744000.0
The Collection,LD,6800000.0,41100000.0,2012,tt1748227,2012,82.0,Action,6.1,42256,10000000.0,47900000.0,47900000.0,3.79,Mid Budget($10M-$25M),47900000.0
The Collection,LD,6800000.0,41100000.0,2012,tt1748227,2012,82.0,Horror,6.1,42256,10000000.0,47900000.0,47900000.0,3.79,Mid Budget($10M-$25M),47900000.0
The Collection,LD,6800000.0,41100000.0,2012,tt1748227,2012,82.0,Thriller,6.1,42256,10000000.0,47900000.0,47900000.0,3.79,Mid Budget($10M-$25M),47900000.0
Chasing Mavericks,Fox,6000000.0,600.0,2012,tt1629757,2012,116.0,Biography,7.2,28994,20000000.0,6000600.0,6000600.0,-0.69997,Mid Budget($10M-$25M),6000600.0
Chasing Mavericks,Fox,6000000.0,600.0,2012,tt1629757,2012,116.0,Drama,7.2,28994,20000000.0,6000600.0,6000600.0,-0.69997,Mid Budget($10M-$25M),6000600.0
Chasing Mavericks,Fox,6000000.0,600.0,2012,tt1629757,2012,116.0,Sport,7.2,28994,20000000.0,6000600.0,6000600.0,-0.69997,Mid Budget($10M-$25M),6000600.0
Albert Nobbs,RAtt.,3000000.0,2600000.0,2012,tt1602098,2011,113.0,Drama,6.7,22213,7500000.0,5600000.0,5600000.0,-0.25333333333333335,Low Budget(<$10M),5600000.0
Albert Nobbs,RAtt.,3000000.0,2600000.0,2012,tt1602098,2011,113.0,Romance,6.7,22213,7500000.0,5600000.0,5600000.0,-0.25333333333333335,Low Budget(<$10M),5600000.0
Won't Back Down,Fox,5300000.0,41100000.0,2012,tt1870529,2012,121.0,Drama,6.4,5915,19000000.0,46400000.0,46400000.0,1.4421052631578948,Mid Budget($10M-$25M),46400000.0
Won't Back Down,Fox,5300000.0,41100000.0,2012,tt3779570,2014,114.0,Sport,7.9,77,19000000.0,46400000.0,46400000.0,1.4421052631578948,Mid Budget($10M-$25M),46400000.0
"Jeff, Who Lives at Home",ParV,4300000.0,148000.0,2012,tt1588334,2011,83.0,Comedy,6.5,60070,10000000.0,4448000.0,4448000.0,-0.5552,Mid Budget($10M-$25M),4448000.0
"Jeff, Who Lives at Home",ParV,4300000.0,148000.0,2012,tt1588334,2011,83.0,Drama,6.5,60070,10000000.0,4448000.0,4448000.0,-0.5552,Mid Budget($10M-$25M),4448000.0
Safety Not Guaranteed,FD,4000000.0,41100000.0,2012,tt1862079,2012,86.0,Comedy,7.0,111907,750000.0,45100000.0,45100000.0,59.13333333333333,Low Budget(<$10M),45100000.0
Safety Not Guaranteed,FD,4000000.0,41100000.0,2012,tt1862079,2012,86.0,Drama,7.0,111907,750000.0,45100000.0,45100000.0,59.13333333333333,Low Budget(<$10M),45100000.0
Safety Not Guaranteed,FD,4000000.0,41100000.0,2012,tt1862079,2012,86.0,Romance,7.0,111907,750000.0,45100000.0,45100000.0,59.13333333333333,Low Budget(<$10M),45100000.0
Killer Joe,LD,2000000.0,1700000.0,2012,tt1726669,2011,102.0,Crime,6.7,67842,10000000.0,3700000.0,3700000.0,-0.63,Mid Budget($10M-$25M),3700000.0
Killer Joe,LD,2000000.0,1700000.0,2012,tt1726669,2011,102.0,Drama,6.7,67842,10000000.0,3700000.0,3700000.0,-0.63,Mid Budget($10M-$25M),3700000.0
Killer Joe,LD,2000000.0,1700000.0,2012,tt1726669,2011,102.0,Thriller,6.7,67842,10000000.0,3700000.0,3700000.0,-0.63,Mid Budget($10M-$25M),3700000.0
Robot & Frank,Gold.,3300000.0,41100000.0,2012,tt1990314,2012,89.0,Comedy,7.1,59229,2500000.0,44400000.0,44400000.0,16.76,Low Budget(<$10M),44400000.0
Robot & Frank,Gold.,3300000.0,41100000.0,2012,tt1990314,2012,89.0,Crime,7.1,59229,2500000.0,44400000.0,44400000.0,16.76,Low Budget(<$10M),44400000.0
Robot & Frank,Gold.,3300000.0,41100000.0,2012,tt1990314,2012,89.0,Drama,7.1,59229,2500000.0,44400000.0,44400000.0,16.76,Low Budget(<$10M),44400000.0
Jab Tak Hai Jaan,Yash,3000000.0,41100000.0,2012,tt2176013,2012,176.0,Drama,6.8,48364,9200000.0,44100000.0,44100000.0,3.7934782608695654,Low Budget(<$10M),44100000.0
Jab Tak Hai Jaan,Yash,3000000.0,41100000.0,2012,tt2176013,2012,176.0,Romance,6.8,48364,9200000.0,44100000.0,44100000.0,3.7934782608695654,Low Budget(<$10M),44100000.0
Samsara,Osci.,2700000.0,41100000.0,2012,tt0770802,2011,102.0,Documentary,8.5,29725,4000000.0,43800000.0,43800000.0,9.95,Low Budget(<$10M),43800000.0
Samsara,Osci.,2700000.0,41100000.0,2012,tt0770802,2011,102.0,Music,8.5,29725,4000000.0,43800000.0,43800000.0,9.95,Low Budget(<$10M),43800000.0
Your Sister's Sister,IFC,1600000.0,41100000.0,2012,tt1742336,2011,90.0,Comedy,6.7,24780,120000.0,42700000.0,42700000.0,354.8333333333333,Low Budget(<$10M),42700000.0
Your Sister's Sister,IFC,1600000.0,41100000.0,2012,tt1742336,2011,90.0,Drama,6.7,24780,120000.0,42700000.0,42700000.0,354.8333333333333,Low Budget(<$10M),42700000.0
The Paperboy,MNE,693000.0,661000.0,2012,tt1496422,2012,107.0,Crime,5.8,33940,12500000.0,1354000.0,1354000.0,-0.89168,Mid Budget($10M-$25M),1354000.0
The Paperboy,MNE,693000.0,661000.0,2012,tt1496422,2012,107.0,Drama,5.8,33940,12500000.0,1354000.0,1354000.0,-0.89168,Mid Budget($10M-$25M),1354000.0
The Paperboy,MNE,693000.0,661000.0,2012,tt1496422,2012,107.0,Mystery,5.8,33940,12500000.0,1354000.0,1354000.0,-0.89168,Mid Budget($10M-$25M),1354000.0
A Little Bit of Heaven,MNE,15400.0,1300000.0,2012,tt1440161,2011,106.0,Comedy,6.3,26441,12500000.0,1315400.0,1315400.0,-0.894768,Mid Budget($10M-$25M),1315400.0
A Little Bit of Heaven,MNE,15400.0,1300000.0,2012,tt1440161,2011,106.0,Drama,6.3,26441,12500000.0,1315400.0,1315400.0,-0.894768,Mid Budget($10M-$25M),1315400.0
A Little Bit of Heaven,MNE,15400.0,1300000.0,2012,tt1440161,2011,106.0,Fantasy,6.3,26441,12500000.0,1315400.0,1315400.0,-0.894768,Mid Budget($10M-$25M),1315400.0
Coriolanus,Wein.,757000.0,315000.0,2012,tt1372686,2011,123.0,Drama,6.1,29654,10000000.0,1072000.0,1072000.0,-0.8928,Mid Budget($10M-$25M),1072000.0
Coriolanus,Wein.,757000.0,315000.0,2012,tt1372686,2011,123.0,Thriller,6.1,29654,10000000.0,1072000.0,1072000.0,-0.8928,Mid Budget($10M-$25M),1072000.0
Coriolanus,Wein.,757000.0,315000.0,2012,tt1372686,2011,123.0,War,6.1,29654,10000000.0,1072000.0,1072000.0,-0.8928,Mid Budget($10M-$25M),1072000.0
Coriolanus,Wein.,757000.0,315000.0,2012,tt3313066,2014,192.0,Drama,8.7,1347,10000000.0,1072000.0,1072000.0,-0.8928,Mid Budget($10M-$25M),1072000.0
Coriolanus,Wein.,757000.0,315000.0,2012,tt3313066,2014,192.0,History,8.7,1347,10000000.0,1072000.0,1072000.0,-0.8928,Mid Budget($10M-$25M),1072000.0
Coriolanus,Wein.,757000.0,315000.0,2012,tt3313066,2014,192.0,War,8.7,1347,10000000.0,1072000.0,1072000.0,-0.8928,Mid Budget($10M-$25M),1072000.0
Damsels in Distress,SPC,1000000.0,41100000.0,2012,tt1667307,2011,99.0,Comedy,5.7,8794,3000000.0,42100000.0,42100000.0,13.033333333333333,Low Budget(<$10M),42100000.0
Damsels in Distress,SPC,1000000.0,41100000.0,2012,tt1667307,2011,99.0,Drama,5.7,8794,3000000.0,42100000.0,42100000.0,13.033333333333333,Low Budget(<$10M),42100000.0
Damsels in Distress,SPC,1000000.0,41100000.0,2012,tt1667307,2011,99.0,Romance,5.7,8794,3000000.0,42100000.0,42100000.0,13.033333333333333,Low Budget(<$10M),42100000.0
Darling Companion,SPC,794000.0,41100000.0,2012,tt1730687,2012,103.0,Comedy,5.1,3085,12000000.0,41894000.0,41894000.0,2.4911666666666665,Mid Budget($10M-$25M),41894000.0
Darling Companion,SPC,794000.0,41100000.0,2012,tt1730687,2012,103.0,Drama,5.1,3085,12000000.0,41894000.0,41894000.0,2.4911666666666665,Mid Budget($10M-$25M),41894000.0
Darling Companion,SPC,794000.0,41100000.0,2012,tt1730687,2012,103.0,Romance,5.1,3085,12000000.0,41894000.0,41894000.0,2.4911666666666665,Mid Budget($10M-$25M),41894000.0
Holy Motors,IM,641000.0,41100000.0,2012,tt2076220,2012,115.0,Drama,7.1,36874,4000000.0,41741000.0,41741000.0,9.43525,Low Budget(<$10M),41741000.0
Holy Motors,IM,641000.0,41100000.0,2012,tt2076220,2012,115.0,Fantasy,7.1,36874,4000000.0,41741000.0,41741000.0,9.43525,Low Budget(<$10M),41741000.0
Sound of My Voice,FoxS,408000.0,41100000.0,2012,tt1748207,2011,85.0,Drama,6.6,19387,135000.0,41508000.0,41508000.0,306.46666666666664,Low Budget(<$10M),41508000.0
Sound of My Voice,FoxS,408000.0,41100000.0,2012,tt1748207,2011,85.0,Mystery,6.6,19387,135000.0,41508000.0,41508000.0,306.46666666666664,Low Budget(<$10M),41508000.0
Sound of My Voice,FoxS,408000.0,41100000.0,2012,tt1748207,2011,85.0,Sci-Fi,6.6,19387,135000.0,41508000.0,41508000.0,306.46666666666664,Low Budget(<$10M),41508000.0
Khiladi 786,Eros,379000.0,41100000.0,2012,tt2166214,2012,141.0,Action,4.4,5648,5600000.0,41479000.0,41479000.0,6.4069642857142854,Low Budget(<$10M),41479000.0
Khiladi 786,Eros,379000.0,41100000.0,2012,tt2166214,2012,141.0,Comedy,4.4,5648,5600000.0,41479000.0,41479000.0,6.4069642857142854,Low Budget(<$10M),41479000.0
Compliance,Magn.,319000.0,41100000.0,2012,tt1971352,2012,90.0,Biography,6.4,28703,270000.0,41419000.0,41419000.0,152.4037037037037,Low Budget(<$10M),41419000.0
Compliance,Magn.,319000.0,41100000.0,2012,tt1971352,2012,90.0,Crime,6.4,28703,270000.0,41419000.0,41419000.0,152.4037037037037,Low Budget(<$10M),41419000.0
Compliance,Magn.,319000.0,41100000.0,2012,tt1971352,2012,90.0,Drama,6.4,28703,270000.0,41419000.0,41419000.0,152.4037037037037,Low Budget(<$10M),41419000.0
Kill List,IFC,29100.0,143000.0,2012,tt1788391,2011,95.0,Crime,6.4,32807,800000.0,172100.0,172100.0,-0.784875,Low Budget(<$10M),172100.0
Kill List,IFC,29100.0,143000.0,2012,tt1788391,2011,95.0,Drama,6.4,32807,800000.0,172100.0,172100.0,-0.784875,Low Budget(<$10M),172100.0
Kill List,IFC,29100.0,143000.0,2012,tt1788391,2011,95.0,Horror,6.4,32807,800000.0,172100.0,172100.0,-0.784875,Low Budget(<$10M),172100.0
High School,Anch.,139000.0,41100000.0,2012,tt1247667,2010,99.0,Comedy,5.8,7060,10000000.0,41239000.0,41239000.0,3.1239,Mid Budget($10M-$25M),41239000.0
